Height;Volume
0;0
19;55
37;128
57;210
75;304
94;408
114;521
132;645
151;777
170;918
188;1067
208;1225
227;1389
245;1562
264;1740
283;1927
302;2118
321;2316
339;2519
359;2729
377;2942
396;3161
415;3385
434;3613
453;3845
472;4082
490;4321
510;4565
529;4812
547;5062
566;5317
585;5574
604;5834
623;6097
641;6363
661;6631
679;6902
698;7175
717;7450
736;7728
746;7870,0612157703
756;8027,93624978567
761;7760,46398856254
764;8144,97309173411
767;8185,7964740501
768;8205,7964740501
769;8215,7964740501
770;8229,9107357906
776;8328,17155918339
783;8429,17976270039
788;8513,20908435044
791;8564,84569261024
797;8642,92387336521
804;8742,86640840776
805;8752,86640840776
812;8865,91900367431
813;8875,91900367431
814;8885,91900367431
817;8961,40487185648
824;9046,84433404898
833;9225,25647807719
838;9252,86057397446
839;9272,86057397446
840;9342,54556314318
850;9455,76396837764
851;9465,76396837764
852;9475,76396837764
853;9495,76396837764
855;9556,34143703596
863;9322,18589320041
874;9832,48739338074
882;9985,63320516704
884;9985,63320516704
886;10027,5881802998
887;10037,5881802998
888;10047,5881802998
889;10057,5881802998
890;10077,5881802998
891;10088,8136129091
892;10112,2549141211
893;10122,2549141211
898;10195,6777419214
904;10284,7311708001
906;10310,7046669308
911;10394,0738985429
912;10414,8075597873
916;10477,0043454194
925;10606,1797349251
934;10759,4944881165
935;10798,3676390853
936;10798,3676390853
944;10921,1842526037
946;10954,1034330315
951;11031,229851831
952;11041,229851831
959;11147,5936671238
960;11157,5936671238
962;11200,2835257807
966;11253,36287584
967;11316,0584680712
969;10978,8525598671
973;11382,4886976602
977;11447,4968491502
978;11468,5475568504
979;11478,5475568504
984;11555,7706369446
987;11611,4277672379
991;11718,8305278786
994;11718,8305278786
995;11728,8305278786
1000;11811,3877834263
1006;11904,430532499
1007;11924,430532499
1008;11934,430532499
1011;12015,4982350844
1013;12015,4982350844
1014;12035,4982350844
1017;12081,668225658
1021;12149,423576373
1028;12333,4062576651
1037;12416,9843010248
1038;12490,4954381964
1042;12490,4954381964
1046;12637,0342941205
1051;12637,0342941205
1052;12647,0342941205
1054;12677,0719642925
1060;12767,6618851872
1063;12829,8569852603
1064;12839,8569852603
1067;12635,5192265337
1078;13059,5057720065
1082;13131,5128492409
1087;13219,1832246415
1094;13341,1137354906
1100;13426,525766515
1105;13546,4513142729
1107;13546,4513142729
1111;13638,7961630022
1114;13648,7961630022
1115;13658,7961630022
1117;13698,3952671992
1118;13708,3952671992
1126;13840,584870441
1128;13883,0022267259
1133;13952,8758222886
1139;14055,7300380221
1144;14153,0159448759
1145;14163,0159448759
1150;14260,8148070376
1155;14332,3001748355
1163;14519,7593835805
1166;14217,2578016123
1173;14643,1454812875
1178;14719,1875588421
1183;14809,0663070211
1184;14819,0663070211
1193;14975,8003204568
1197;15033,6667499032
1203;15124,141198526
1204;15149,7717513963
1208;15215,3189732519
1213;15282,7067959699
1216;15344,9569161339
1221;15459,9069558341
1224;15469,9069558341
1226;15507,3851330803
1235;15665,4859346864
1241;15776,1460932572
1244;15813,329869512
1245;15838,9397080534
1250;15927,1672791466
1255;15995,5041578054
1262;16112,4637969774
1263;15796,7125313423
1267;16204,3983855976
1268;16214,3983855976
1273;16300,5651569475
1274;16310,5651569475
1281;16428,8953607699
1287;16541,5127450386
1293;16627,3353288163
1294;16657,3353288163
1296;16677,3353288163
1302;16777,2451631515
1304;16825,5210991775
1305;16835,5210991775
1309;16893,0282518626
1311;16933,7599123451
1312;16953,7599123451
1318;17059,4907224567
1325;17192,2726897856
1334;17331,6372719182
1338;17408,6403058005
1343;17473,6056544516
1344;17493,6056544516
1345;17513,6056544516
1346;17523,6056544516
1349;17580,9125656009
1353;17632,0701177249
1354;17652,2178501795
1355;17672,2178501795
1362;17453,379198009
1371;17929,5065839752
1377;18034,1493529041
1379;18089,9254940515
1380;18089,9254940515
1381;18099,9254940515
1382;18125,470334448
1383;18142,2937602721
1384;18152,2937602721
1386;18202,6250013166
1390;18257,1399021458
1393;18312,8603538558
1396;18401,7856561425
1398;18401,7856561425
1401;18459,5997459954
1402;18469,5997459954
1406;18567,7136248133
1408;18567,7136248133
1409;18588,7660527535
1410;18608,7660527535
1413;18707,3150622894
1420;18776,7745117137
1421;18786,7745117137
1422;18798,4373813249
1429;18919,9768467208
1430;18929,9768467208
1433;18981,7997556808
1435;19001,7997556808
1437;19038,0170675164
1440;19103,395005143
1446;19209,6035758883
1450;19268,8345225372
1452;19304,5234563122
1456;19072,9823924772
1458;19407,935545141
1465;19521,4185855997
1477;19729,5180925466
1479;19776,9238368646
1483;19841,6327760218
1488;19922,3491685999
1491;20035,3514273843
1495;20045,3514273843
1498;20090,499148229
1502;20160,9696829843
1506;20221,2956999444
1507;20241,2956999444
1509;20266,2160836793
1517;20404,2570698454
1518;20414,2570698454
1526;20549,3137819009
1537;20745,635792972
1538;20755,635792972
1543;20957,2254880633
1548;20650,1157928846
1550;21046,9166897853
1554;21046,9166897853
1559;21196,9057949994
1563;21196,9057949994
1564;21206,9057949994
1566;21274,6847471023
1568;21274,6847471023
1569;21284,6847471023
1570;21379,4233614472
1574;21379,4233614472
1575;21389,4233614472
1577;21424,1276780192
1578;21484,8376746551
1581;21484,8376746551
1582;21559,5094336009
1583;21537,8460631239
1585;21559,5094336009
1588;21601,1955849002
1590;21643,017964305
1591;21653,017964305
1592;21669,8744542276
1593;21685,7218004854
1594;21714,8869583343
1598;21770,8345754244
1599;21796,7126427464
1604;21880,2223996922
1605;21899,7885511083
1606;21909,7885511083
1607;21919,7885511083
1608;21946,9981701688
1611;21989,5138453994
1613;22070,0861709699
1614;22047,3508034936
1615;22057,3508034936
1616;22080,0861709699
1617;22101,066337564
1618;22168,0302599847
1619;22121,066337564
1620;22141,066337564
1621;22168,0302599847
1622;22182,1951664473
1623;22192,1951664473
1624;22204,8760308313
1629;22298,2520370664
1630;22314,8099820074
1632;22357,0553317221
1633;22369,3131256762
1637;22434,7026680184
1638;22119,9104545464
1641;22508,038640827
1643;22550,9084466085
1645;22568,1263873716
1646;22585,8125381867
1648;22664,2355338265
1651;22664,2355338265
1654;22734,8128949013
1656;22747,4385595181
1661;22838,3275788482
1662;22848,3275788482
1664;22903,5028260577
1665;22888,4637224872
1668;22950,2061330797
1673;23036,5529942389
1675;23066,8498490288
1676;23076,8498490288
1677;23093,4143909414
1681;23163,2907684755
1682;23188,4220224258
1686;23246,4623913782
1692;23350,6210147354
1697;23449,0170321753
1698;23467,2544677972
1699;23556,8012957804
1703;23544,8209801727
1704;23556,8012957804
1705;23583,2197740814
1710;23660,0529719689
1715;23742,6324815723
1716;23766,6046864858
1718;23790,4461490072
1720;23824,2113118182
1721;23834,8345392761
1722;23862,0532497686
1723;23872,6200528457
1726;23925,3550140909
1728;23945,3550140909
1730;23995,3635783062
1734;24057,7558038031
1736;24077,7558038031
1737;24087,3252046468
1743;24250,8138228765
1746;24250,8138228765
1747;24271,4107196647
1748;24281,4107196647
1750;24315,8855444822
1752;24355,1170675453
1756;24420,764811754
1757;24439,7763359941
1759;24469,7763359941
1760;24489,7763359941
1763;24539,8192501693
1767;24608,631195254
1768;24618,631195254
1769;24686,8761941968
1771;24665,0046516081
1772;24686,8761941968
1775;24739,220684534
1777;24798,4536447198
1780;24831,430085078
1781;24853,3175497892
1782;24853,3175497892
1783;24919,6553216981
1785;24919,6553216981
1786;24926,4195776528
1789;24984,6164992801
1791;25026,2961385639
1792;25059,8786018258
1793;25046,2961385639
1796;25174,3383183487
1799;25140,3063332097
1804;25221,9386109298
1806;25271,3558041938
1807;25271,919031556
1808;25281,3558041938
1810;25394,4510119437
1811;25421,1804710089
1815;25394,4510119437
1824;25538,2722952601
1825;25565,5970254481
1826;25573,7288376851
1827;25591,8222473766
1828;25621,6030078902
1829;25625,2887534881
1830;25635,2887534881
1833;25705,4065907534
1834;25378,5551464147
1835;25728,8573028611
1836;25738,8573028611
1838;25783,8282759023
1839;25795,5729208941
1840;25807,0975694664
1841;25827,0975694664
1842;25847,0975694664
1847;25934,3450158552
1848;25944,3450158552
1851;25997,9212100406
1853;26042,090052901
1856;26084,105039214
1861;26169,9468204288
1862;26188,4123518761
1863;26200,3282005919
1864;26215,1765882954
1865;26223,7228340731
1866;26329,0482047235
1871;26329,0482047235
1872;26346,0272907603
1874;26383,7470854099
1875;26393,7470854099
1879;26474,0974727292
1880;26484,0974727292
1881;26496,3553582072
1882;26516,6569064248
1883;26540,0008446878
1884;26550,0008446878
1885;26577,1319113539
1888;26612,8098694071
1889;26627,8661677718
1893;26699,8495461359
1895;26722,6223802154
1898;26797,7963317822
1899;26794,9102469957
1903;26853,2666608306
1907;26958,2120741711
1910;26956,7171418333
1914;27025,8036538345
1915;27035,8036538345
1916;27050,5151322673
1917;27074,4939533169
1922;27149,2474923207
1923;27169,6120474769
1924;27179,6120474769
1926;27213,2044459395
1928;27291,155196528
1929;27268,444814062
1930;27291,155196528
1934;27349,2438924419
1935;27035,2218130814
1936;27389,0599127748
1938;27420,3030324658
1941;27480,1320550334
1944;27524,7202021074
1945;27534,7202021074
1947;27568,0312840401
1948;27588,7036493041
1949;27602,7642274162
1950;27668,2148213985
1953;27668,2148213985
1954;27674,8755242817
1955;27694,8755242817
1956;27704,8755242817
1957;27722,0375430388
1958;27734,8264168828
1961;27858,36707433
1965;27848,5679878957
1966;27858,36707433
1967;27886,8329534004
1970;27927,7803551951
1971;27937,7803551951
1973;27969,7733045972
1974;27985,6768437755
1981;28115,8100926471
1982;28115,8100926471
1985;28185,7205065391
1987;28201,1667371661
1989;28236,6678542616
1990;28246,6678542616
1993;28311,3476883855
1994;28321,3476883855
1995;28335,3298653673
1997;28362,7881324212
2001;28429,522929926
2005;28533,7088716908
2006;28517,0901041524
2007;28533,7088716908
2008;28640,3026560098
2009;28569,8600223664
2012;28611,4581263283
2013;28621,4581263283
2018;28700,3685873459
2022;28771,7899223576
2025;28812,3820025356
2029;28878,0197796747
2030;28890,844508462
2031;28900,844508462
2032;28910,844508462
2035;29067,8877800961
2040;28701,888479748
2043;29088,0970179994
2044;29105,5270331262
2045;29125,868026665
2047;29159,6508207646
2053;29260,8226220087
2056;29304,2817078216
2057;29314,2817078216
2062;29411,374154048
2066;29458,9000925474
2069;29512,2722364726
2072;29553,3256889579
2073;29573,6641524937
2074;29585,2338986308
2076;29615,2338986308
2079;29666,8927714263
2082;29711,935796839
2086;29784,9537418232
2087;29804,9537418232
2091;29860,5660640825
2092;29880,5660640825
2093;29902,5352815543
2096;29941,1939290945
2099;29985,9870117566
2103;30043,8073671428
2105;30077,1112331579
2107;30112,0500458328
2108;30114,5391342475
2112;30174,6975353057
2114;30261,3430079656
2118;30278,1151139966
2119;30288,1151139966
2123;30352,4166242171
2127;30416,8283840913
2129;30436,8283840913
2131;30464,6519032382
2132;30485,3953351037
2135;30537,9802557508
2136;30550,1447579318
2137;30560,1447579318
2143;30669,466066968
2144;30684,2689211128
2145;30368,5551464147
2150;30776,3081934714
2151;30863,3926923219
2152;30805,4378327691
2156;30863,3926923219
2158;30893,9055150251
2160;30936,906507676
2162;30964,3086908354
2163;30974,3086908354
2165;31002,7623538922
2169;31073,5693028259
2170;31086,8293957736
2173;31129,8257802021
2177;31202,6612172961
2178;31204,4400524371
2179;31224,4400524371
2184;31306,2010212582
2187;31352,6419213645
2189;31390,1657233923
2191;31416,900136271
2194;31491,9155851059
2197;31491,9155851059
2199;31533,2819084633
2203;31586,9494293441
2207;31645,5647600584
2209;31671,8269095334
2210;31692,0640546226
2214;31742,1641797539
2216;31769,1449308499
2218;31830,5094823484
2220;31830,5094823484
2221;31846,7624814553
2222;31866,7624814553
2223;31876,7624814553
2224;31898,6907811713
2225;31912,4204983788
2231;32004,84096983
2236;32074,9529769817
2238;32119,6806390526
2241;32197,0862249828
2242;32182,6233884327
2243;32197,0862249828
2244;32207,0862249828
2245;32217,0862249828
2249;32282,3046605899
2250;32292,3046605899
2251;32359,9312446357
2254;32359,9312446357
2256;32390,7214666707
2257;32400,7214666707
2258;32410,7214666707
2259;32430,7214666707
2260;32440,7214666707
2264;32501,5094569756
2271;32599,9108726839
2272;32609,9108726839
2274;32634,6506712147
2280;32731,3205355411
2281;32743,3212090085
2283;32763,6764614534
2285;32797,8465479277
2286;32813,0482916973
2287;32829,836597636
2288;32839,836597636
2294;32935,0395427047
2295;32944,3822720688
2296;32979,9177366755
2300;33025,2557318246
2301;33033,8315061987
2305;33093,2925548612
2306;33114,0387305907
2308;33147,8468175109
2314;33225,9092444952
2315;33245,9092444952
2317;33275,1068996239
