Height;Volume
0;0
19;55
37;128
57;210
75;304
94;408
114;521
132;645
151;777
170;918
188;1067
208;1225
227;1389
245;1562
264;1740
283;1927
302;2118
321;2316
339;2519
359;2729
377;2942
396;3161
415;3385
434;3613
453;3845
472;4082
490;4321
510;4565
529;4812
547;5062
566;5317
585;5574
604;5834
623;6097
641;6363
661;6631
679;6902
698;7175
717;7450
733;7688,85616752003
734;7709,42125870633
740;7877,0374217625
746;7877,0374217625
755;8020,29686293649
756;8089,56787733635
764;8157,31088031585
772;8270,77569825683
773;8280,77569825683
778;8395,22146487963
780;8395,22146487963
781;8481,40851249873
786;8481,40851249873
793;8595,54211301243
797;7654,55765740932
798;8674,08525370213
799;8684,08525370213
800;8694,08525370213
804;8780,72556772935
815;8956,91126093719
819;8970,67608155357
827;9094,27661504048
828;9104,27661504048
834;9210,62319495519
841;9321,44135292689
847;9420,50530085459
850;9456,94591743919
856;9558,59307706999
857;9568,59307706999
858;9580,31110514659
860;9610,31110514659
864;9677,02782975203
867;9724,56289710334
869;9754,56289710334
873;9825,47920441398
874;9835,47920441398
878;9897,33284643504
881;9944,57273290296
884;9994,75257378032
887;10051,6889695248
896;10177,6573362422
898;7875,03832873666
905;10307,4029447512
909;10376,5134824178
915;10473,3897173788
922;10579,9132324479
927;10705,3989923771
930;10705,3989923771
931;10715,3989923771
932;10735,3989923771
942;10934,9621296127
945;10944,9621296127
946;11003,3423571183
952;11077,5768425476
954;11077,5768425476
958;11147,0072598837
959;11157,0072598837
961;11191,8206365002
962;11204,9705348295
963;11224,9705348295
968;11305,6741998604
972;11365,3271541758
976;11437,3113139336
978;11468,965124697
982;11529,1748055203
984;11573,5844756624
985;11590,6061764832
988;11630,4873800451
993;11714,2970883814
994;11724,2970883814
996;11754,2970883814
1001;11834,7529784864
1003;8531,70499540333
1004;11883,5032163743
1009;11963,3533383324
1010;11983,3533383324
1011;11993,3533383324
1013;12035,1426987312
1014;12045,1426987312
1019;12132,2078102804
1024;12206,0513798921
1025;12221,876569762
1028;12284,9648298866
1029;12294,9648298866
1030;12304,9648298866
1036;12410,6827382788
1037;12430,6827382788
1038;12440,6827382788
1039;12471,6771056597
1040;12471,6771056597
1042;12562,6604292223
1046;12562,6604292223
1053;12673,1839463778
1060;12780,9514783322
1063;12837,4905901916
1068;12910,0027285885
1071;12969,957316562
1072;12979,957316562
1073;12989,957316562
1074;13087,2952231037
1079;13087,2952231037
1084;13177,2461941464
1085;13197,2461941464
1088;13298,3916189129
1091;13298,3916189129
1096;13378,3644027274
1098;13416,6930412009
1104;13510,1356942856
1106;9531,70499540333
1107;13557,9079531174
1110;13594,656454025
1117;13711,1892310267
1124;13819,6916567244
1126;13886,1111475332
1128;13896,1111475332
1133;13977,6910786234
1135;13997,6910786234
1144;14153,8608458034
1147;14247,9306249402
1149;14247,9306249402
1151;14344,9825698978
1156;14354,9825698978
1162;14458,3641781462
1167;14550,4824706493
1168;14607,2092253301
1171;14607,2092253301
1179;14743,444382124
1183;14821,3098045946
1184;14841,3098045946
1188;14907,6403211177
1196;15095,6875799431
1205;15165,3033992448
1207;10865,0383287367
1210;15257,0759559474
1212;15278,0502891034
1214;15313,1070470817
1218;15379,63405197
1220;15420,989885296
1225;15533,9419195793
1228;15543,9419195793
1232;15625,65073995
1237;15713,8256892654
1239;15733,8256892654
1242;15788,1622222914
1243;15808,1622222914
1248;15979,3592161686
1254;15989,3592161686
1257;16052,037688162
1268;16235,5460595526
1271;16276,1230170185
1272;16302,0897263578
1273;16394,8255748421
1278;16394,8255748421
1288;16566,3936457867
1291;16608,8833005591
1304;16826,759114844
1306;12521,7049954033
1310;16929,2745008126
1311;16949,2745008126
1328;17240,383387919
1331;17283,6511458917
1334;17333,381329436
1335;17353,381329436
1339;17421,6243489666
1343;17490,33226426
1344;17508,6453405866
1347;17558,8976843443
1350;17608,1495834845
1353;17649,0627611264
1361;17770,4927192957
1362;17790,4927192957
1366;17864,1572797992
1367;17874,1572797992
1368;17894,1572797992
1370;17954,6487630318
1372;17954,6487630318
1373;17974,6487630318
1377;18038,4125297936
1378;18058,4125297936
1383;18150,455024994
1384;18167,8922013381
1390;18281,0562515495
1395;18369,6867753681
1397;14068,5335694758
1399;18430,8569561627
1401;18473,126938828
1405;18525,3135691716
1409;18593,5050881151
1412;18655,6176549915
1417;18727,9532531313
1420;18804,4983388432
1422;18804,4983388432
1426;18927,7876997852
1429;18927,7876997852
1433;18983,7176712322
1438;19079,0960939152
1439;19089,0960939152
1440;19118,2164394091
1441;19118,2164394091
1442;19138,2164394091
1443;19165,2133270448
1448;19274,5750176121
1449;19274,5750176121
1450;19284,5750176121
1451;19328,924838155
1452;19328,924838155
1453;19338,924838155
1458;19426,1064742864
1459;19446,1064742864
1463;19496,4701571802
1466;19550,9313169677
1469;19607,5696497246
1472;19658,648972194
1476;19735,3280805873
1480;19793,2324931018
1485;19885,3275220128
1490;19971,2416475278
1493;20023,4608900464
1494;20033,4608900464
1495;20058,3647089371
1496;15735,2002361424
1502;20168,4198885419
1503;20178,4198885419
1505;20269,9247242175
1509;20279,9247242175
1514;20368,7441141879
1519;20444,1074872315
1523;20518,5622176106
1524;20528,5622176106
1526;20560,1534733386
1527;20627,5891835619
1535;20717,6878102832
1538;20763,7613054135
1546;20912,9445302241
1551;20991,7866470345
1555;21064,3264830842
1558;21120,864181293
1560;21183,0913779547
1565;21241,2492152045
1568;21289,8340028002
1572;21412,7135671462
1579;21469,5432919331
1580;21479,5432919331
1584;21553,6982041581
1589;21630,0585818211
1595;17401,8669028091
1596;21746,3891361088
1601;21835,8395304867
1602;21845,8395304867
1605;1026616,81943304
1606;21915,6371985326
1608;1011725,10504355
1609;21966,1340570972
1612;1010058,43837689
1614;1008427,88842133
1618;1000165,3246315
1619;22225,8691469771
1620;990208,863350708
1621;966889,435786882
1623;965247,510157534
1624;22225,8691469771
1627;953663,030237943
1628;948673,030237943
1631;22344,9101854561
1634;947121,296293741
1635;945454,629627075
1637;22458,3111865205
1638;938840,190144249
1640;22506,9319359746
1643;22547,9762337744
1645;22577,9762337744
1646;22597,9762337744
1651;932391,598367076
1655;929123,729083425
1659;22800,7856806375
1660;924206,121760517
1662;922568,64669719
1666;22928,4109336855
1667;22938,4109336855
1668;919340,367506431
1670;917693,700839764
1671;916046,098649006
1674;23054,200467795
1675;23075,1065024148
1677;23112,41245376
1678;914496,145979653
1679;23142,7496972603
1680;911198,089877359
1681;23172,7496972603
1683;23215,7009389181
1685;909624,926983309
1689;908027,055796951
1693;906426,685670382
1694;19068,5335694758
1698;904853,607817228
1700;23505,4996825786
1705;23583,8903216831
1707;23613,0235950158
1713;23712,5098749862
1717;900162,050285024
1721;23848,0768429864
1725;896953,482505172
1726;23934,879879573
1729;892019,103814206
1731;24003,3728823201
1735;888788,467606967
1736;885465,134273633
1737;24097,5431334687
1740;880551,994969523
1741;24169,7035045198
1742;24189,7035045198
1747;878986,066237507
1748;875672,732904174
1749;872359,39957084
1750;870712,732904174
1753;867488,5507063
1755;24433,3195696563
1756;24433,3195696563
1757;865821,884039633
1758;24465,6607056668
1759;24475,6607056668
1761;24523,078107657
1768;861019,782485178
1775;859461,107046535
1776;24764,6236254874
1777;24784,6236254874
1778;857839,665096412
1781;24846,1314598291
1784;854611,265913937
1785;24924,3274932501
1786;24934,3274932501
1787;853002,902710179
1792;851429,847747504
1794;20735,2002361424
1798;849851,314026325
1799;848194,647359658
1803;25211,7815960544
1806;843302,3319928
1808;840004,434960171
1809;838353,151801487
1810;25320,1970255491
1813;25376,2000218571
1814;836775,394559282
1815;830121,402707517
1816;25423,5412324501
1818;828500,368588816
1822;25529,4601095827
1823;826915,811390355
1826;25653,0030408808
1830;823702,647236386
1831;25674,5788132968
1832;25684,5788132968
1833;25704,5788132968
1834;25714,5788132968
1835;25737,3597423906
1837;820482,34411338
1838;812169,010780047
1839;808845,677446713
1840;25825,634322485
1841;803898,02455363
1842;802231,357886963
1844;798938,02455363
1845;25911,5855510386
1846;797360,653012263
1847;25938,317818061
1848;25970,1656810409
1849;795693,986345597
1851;789049,826359722
1855;26071,7133849033
1856;26091,7133849033
1862;780896,351217484
1863;775916,351217484
1864;770984,634762523
1867;769317,968095856
1871;26335,3972772521
1873;26402,8915673944
1874;764529,625946854
1876;26480,2700788123
1880;26490,2700788123
1882;26523,3083010018
1886;26626,3927948229
1888;763004,615115908
1889;26636,3927948229
1893;26703,8690407777
1894;758098,6683013
1895;22401,8669028091
1899;26806,0521279158
1900;26816,0521279158
1901;754874,359113096
1902;753219,423779873
1903;26853,6290647423
1904;26874,877324277
1905;749953,456051553
1906;748286,789384887
1907;26921,3008646101
1908;741650,137179339
1910;26963,5052274942
1914;738408,027390736
1918;735146,92947367
1919;27120,0007908478
1921;27142,5401888734
1925;733674,401091153
1926;27280,6187647593
1929;27280,6187647593
1930;732007,734424487
1937;727192,715283157
1938;27464,4199469266
1940;27474,4199469266
1941;725526,04861649
1944;27537,3271530059
1947;27582,3761847844
1950;27632,2083261675
1951;27642,2083261675
1953;724046,548439604
1954;714068,506952701
1955;712411,840286034
1957;709180,403604607
1964;707626,205071768
1969;705959,538405102
1972;27969,3618967601
1973;702696,086927691
1974;696039,420261024
1975;692726,086927691
1978;689459,229072568
1980;687802,562405901
1982;677836,304473776
1984;28168,3859871758
1985;661218,889543763
1988;589629,583423937
1989;587962,916757271
1990;562972,916757271
1991;28283,091802619
1992;28303,091802619
1995;559721,347864573
1998;536445,020875705
2001;526536,986471491
2004;524870,319804824
2005;518222,404965268
2006;513241,502171255
2007;509918,168837921
2008;28555,592157731
2010;28596,116749104
2013;508352,761457911
2016;506723,483491097
2017;505094,541535554
2018;503427,874868887
2019;498437,874868887
2021;493467,524352533
2023;28789,3549158449
2025;28825,1888970744
2026;483557,142953296
2029;480264,559245745
2030;28891,3254484281
2031;28909,6661324868
2033;28939,6661324868
2035;478687,835500176
2039;29039,4340308364
2042;475465,523293863
2045;29127,2960858582
2046;29147,2960858582
2048;29182,0499380615
2049;465574,544121598
2050;464012,702714604
2051;29224,8416358396
2057;29337,5860168962
2061;29387,42057122
2062;462457,636482786
2063;457468,321928312
2064;452480,565292531
2066;29479,0581134384
2067;29491,4779173757
2068;450888,852471704
2072;29565,8601758176
2073;29575,8601758176
2075;449324,585653787
2076;446001,252320454
2079;444389,110737946
2080;29715,9440005727
2081;29715,9440005727
2082;442774,747732158
2083;441118,081065492
2084;29794,3958749967
2087;29804,3958749967
2088;29824,3958749967
2089;439554,75815786
2091;29875,1254092348
2092;437946,473179503
2093;29905,1254092348
2094;436299,806512836
2099;29991,6496380689
2101;433070,436669116
2102;429757,103335782
2103;30055,6666518023
2104;25735,2002361424
2106;30095,6666518023
2111;428223,450774591
2113;30198,8307970086
2116;426632,910298265
2117;424976,243631599
2121;30321,0777651835
2122;30343,1111360939
2123;30358,9674459462
2124;421754,744625781
2125;420098,077959114
2126;416784,744625781
2131;30485,4863543597
2132;30495,4863543597
2134;415235,710352122
2138;30592,4980781796
2139;30612,4980781796
2140;413671,951056973
2141;407015,284390306
2144;30697,6031434353
2147;405451,55946813
2148;403794,892801463
2149;30776,2081597791
2158;400615,965301699
2162;399010,840494156
2164;30998,0711235551
2165;31028,7043649768
2168;31069,6421574602
2169;31079,6421574602
2170;397473,899971554
2173;395854,040197698
2174;31162,4399758544
2177;394288,284834815
2183;31308,1012948867
2185;392708,689313783
2186;31353,0120647981
2187;391117,042892096
2188;31373,0120647981
2190;31404,0611916527
2191;31426,9255015158
2192;389486,606551215
2195;31477,7795533913
2196;387869,847021443
2199;386279,542901444
2202;31575,9517279369
2203;384634,920172572
2205;31625,1676633203
2207;383028,321735445
2208;381371,655068779
2209;31687,5973395118
2210;31699,6858934533
2213;27401,8669028091
2214;379805,099613411
2216;376491,766280078
2218;31822,1337497179
2222;375007,561419401
2224;31903,2852366118
2225;31935,9339368052
2226;31935,9339368052
2230;373373,312140432
2238;32127,5767543005
2239;370189,797648456
2240;32147,0060174982
2244;368648,097728188
2245;32232,0847616861
2248;366981,431061521
2249;365334,201783673
2251;363697,535117007
2252;32334,2062843921
2258;362157,940982881
2259;32445,4480119133
2260;32455,4480119133
2265;32533,302586175
2268;32629,0658211402
2272;360674,963303685
2276;32739,4958642991
2277;359074,490134999
2280;32739,4958642991
2283;357485,126993648
2287;32837,7503543053
2288;355895,507702723
2290;354258,543663941
2292;352625,387911396
2298;351042,407296648
2299;349393,237880576
2300;33029,8425796541
2310;347887,147101932
2313;346274,104355147
2315;344636,536275123
2322;343149,738374784
