Height;Volume
0;0
13;28
25;64
38;105
50;152
63;204
76;261
88;323
101;388
114;459
126;534
138;613
151;695
163;781
176;870
188;963
201;1059
214;1158
226;1260
239;1364
251;1471
264;1580
277;1693
289;1807
302;1922
315;2041
327;2160
340;2283
353;2406
365;2531
372;367137,969859989
385;367230,760303425
390;367276,294652245
391;367286,294652245
402;367399,742777111
404;367419,742777111
408;367467,087518177
414;367528,262864554
421;3174,58603083705
422;3184,58603083705
423;367622,506616003
424;367632,506616003
429;3253,2312302163
430;367691,665949193
432;367711,665949193
435;367745,486198446
437;367770,823856779
440;3459,39570655887
441;367850,091407096
444;367850,091407096
447;3459,39570655887
448;367891,514837821
449;367952,088934077
455;367972,088934077
456;367984,066048934
457;367994,066048934
460;3596,47207953449
465;368072,382546322
471;368134,241681073
472;368144,241681073
477;368237,254928528
480;368237,254928528
482;3838,3553556537
483;3848,3553556537
486;3886,02249589768
487;368311,567873819
490;368345,840546665
491;368355,840546665
493;3959,05773463894
494;3969,05773463894
496;4039,47920538553
501;368468,49552466
508;368539,383820402
509;368551,42495182
512;368585,430980033
519;4244,03658882567
521;368692,734351457
523;367055,915185778
524;4305,11350790053
526;368815,515705539
529;4355,7213239335
536;4430,99717860472
540;3149,45239354216
543;368935,824766969
546;4541,01432668054
547;368985,191333225
548;368995,191333225
549;369005,191333225
550;4587,78690009814
553;369098,401686479
558;4675,450833458
560;369125,267103109
561;4714,4578159569
563;369161,145473105
567;369216,504598717
576;369313,525718537
577;369323,525718537
579;369343,525718537
580;369353,525718537
582;369467,035147339
586;5087,28846941594
593;5087,28846941594
594;1383911,16520138
597;369561,919834389
600;1373988,66326377
601;1352331,99659711
602;1347341,99659711
603;1340685,32993044
605;369647,373700456
606;5236,69921688712
607;1337396,72503076
608;1335740,05836409
609;5265,39655742431
615;369763,967539991
616;1332498,6626358
617;369785,529569147
618;369799,871451117
622;5421,14895844196
623;369860,751424908
625;1329275,7619813
626;1325952,42864796
629;369961,868000894
630;1321006,88132601
632;369961,868000894
633;5550,74411173143
639;1319433,31931489
640;5630,61615690301
642;1312811,1322007
643;5667,29519630283
647;5722,0402562162
648;1309545,59011448
649;1304555,59011448
650;1302908,92344782
651;370194,362866206
652;370204,362866206
653;370214,362866206
658;5856,99420266254
659;5866,99420266254
660;370299,956028031
661;1301374,26629699
664;1294736,62815478
666;368722,581852445
667;5995,28699779664
668;1291465,44206017
670;5995,28699779664
674;370461,711639367
677;6072,29986718386
678;1289903,70710493
679;1284913,70710493
681;3472,7857268755
682;6128,61789397981
683;1281634,56067907
684;1279977,8940124
686;370615,099581266
690;370665,971696223
691;370675,971696223
693;1278425,34570482
695;1276778,67903816
696;6307,05763423176
697;370738,986001575
698;1275139,44337353
699;1273484,6984709
701;370811,444125612
703;370811,444125612
704;6392,95853546214
705;6412,95853546214
707;370856,64745862
709;370934,938212057
713;6517,31124753958
714;370944,938212057
715;370964,938212057
716;1267036,3876016
717;1263713,05426827
718;1262056,3876016
719;1260399,72093493
722;1255437,93353077
723;371064,91213435
724;6658,36501031647
726;1253832,24419573
728;371130,059106027
729;6712,32251216747
731;6743,31009195414
732;1252239,54370511
733;371193,963382663
734;371203,963382663
736;6828,55994781319
738;1248976,44744625
739;371260,267078864
740;371270,267078864
742;1247357,53797997
743;1240700,87131331
746;371336,663304412
747;6929,59532266017
750;1239118,87310289
752;371407,915401713
754;1237491,36704108
755;1235834,70037441
756;371479,509085944
759;7079,07632450102
760;7089,07632450102
761;7099,07632450102
762;371539,757613941
763;1234278,49532214
768;7190,48812865507
769;7280,97427672398
770;371634,329255909
771;1232717,63895674
772;371659,532323098
775;371693,601210876
776;1231115,46374909
777;1229448,79708242
780;371762,65896468
783;7369,81586061205
784;7379,81586061205
785;7392,02044541371
787;371849,198644232
788;371859,198644232
789;371869,198644232
792;1227967,08891898
794;371969,874758747
797;371969,874758747
798;1226377,46666656
799;1223062,23629029
800;1221405,56962362
801;370389,248519111
803;1216435,56962362
804;372050,474538274
805;4007,78688659845
806;7657,56301217376
807;7667,56301217376
809;7693,18702246435
810;372122,575845703
811;1214872,8616355
812;1209899,23186113
814;1208232,56519446
815;1206585,89852779
817;372212,819398519
821;7834,9569676631
823;1205039,97034543
824;372308,642953151
825;372318,642953151
827;372342,240556885
830;372373,834340362
831;372393,834340362
832;372403,834340362
833;372413,834340362
834;1203482,71994496
835;1200221,9649604
840;1198555,29829373
