Height;Volume
1160;13738,0551457267
1162;13765,5087158387
1164;13807,0751754171
1165;13841,7115863778
1166;13827,0751754171
1168;13851,7115863778
1169;13869,9754979558
1170;13954,4022634986
1176;13964,4022634986
1182;14061,6819077894
1184;14081,6819077894
1185;14099,0106998869
1186;14109,0106998869
1187;14133,756330799
1188;14144,9042248467
1189;14164,9042248467
1190;14174,9042248467
1191;14184,9042248467
1192;14204,9042248467
1193;14214,9042248467
1196;14259,8781158241
1197;14286,0983727836
1198;14296,0983727836
1199;14317,1818210382
1201;14339,2481183447
1205;14409,8302771897
1207;14440,6504472102
1208;14450,6504472102
1210;14495,5240691827
1212;14523,562905826
1218;14611,0922813292
1219;14664,0661191125
1224;14694,7986255003
1225;14715,1075888669
1226;15392,5566506401
1227;14840,9097884035
1228;14752,9788123003
1232;14852,8833299078
1234;14852,8833299078
1235;14873,3739653506
1236;14883,3739653506
1238;14913,8104211039
1239;14933,8104211039
1240;14943,8104211039
1241;14974,1703392058
1242;14984,1703392058
1247;15058,3045274165
1248;15068,3045274165
1249;15094,1503293122
1250;15104,1503293122
1251;15114,1503293122
1254;15183,6556713595
1255;15183,6556713595
1256;15193,6556713595
1257;15212,0715843711
1258;15222,0715843711
1259;15232,0715843711
1262;15286,8583684528
1263;15296,7349547673
1264;15376,0748114162
1265;15319,3648226264
1266;15339,3648226264
1268;15376,0748114162
1269;15386,0748114162
1270;15396,0748114162
1273;15452,5471351558
1274;15463,4232809391
1275;15473,4232809391
1278;15521,7854658865
1279;15538,2864237802
1283;15596,6672623752
1284;15613,2995618627
1285;15636,201832526
1286;15646,201832526
1289;15746,8802227098
1290;15712,2200304383
1291;15729,4740599907
1292;15746,8802227098
1294;15777,2631115534
1295;15787,2631115534
1299;15851,6898939453
1301;15901,7792060449
1302;15901,7792060449
1304;15917,674201949
1305;15937,674201949
1307;15967,5289318379
1312;16048,9387106592
1313;16126,089180539
1315;16100,6788377106
1316;16110,6788377106
1317;16126,089180539
1318;16146,089180539
1319;16156,089180539
1322;16201,5248637814
1323;16224,1393792446
1324;16265,2410159096
1325;16339,8536102623
1326;16265,2410159096
1327;16275,2410159096
1330;16319,439700671
1331;16329,439700671
1335;17059,2233173067
1336;16397,2733539163
1337;16412,7713481264
1338;16432,7713481264
1342;16485,8109322169
1345;16529,6529658618
1346;16549,6529658618
