Height;Volume
0;0
10;14
19;32
28;53
37;76
47;102
57;130
66;161
75;194
85;230
94;267
104;307
114;348
123;391
132;436
141;482
151;530
161;580
170;631
179;683
188;736
198;791
208;847
217;904
226;962
236;1022
245;1082
255;1143
256;1156,35780803891
290;1428,72504129623
294;1433,43740439571
297;1428,72504129623
298;1438,72504129623
299;1494,20642979616
300;1448,72504129623
302;1463,43740439571
312;1560,1611572182
313;1537,07232147276
314;1547,07232147276
316;1557,07232147276
317;1666,96946801695
318;1573,88347858506
319;1583,88347858506
324;1621,54995314726
326;1631,54995314726
329;1657,98312470461
330;1663,09774889256
331;1673,09774889256
332;1677,98312470461
333;1683,09774889256
334;1692,52900916769
336;1770,00520536186
338;1747,27078894728
341;1747,27078894728
342;1750,86031134126
343;1757,27078894728
344;1763,43864171771
345;1770,00520536186
347;1789,04924519176
348;1792,77683065343
350;1806,83507426059
352;1878,02418948316
353;1825,40492249339
354;1836,51532796226
355;1838,55118156959
356;1846,51532796226
357;1856,51532796226
359;1866,51532796226
360;1876,51532796226
361;1886,51532796226
362;1893,12517317473
363;1903,12517317473
364;1906,10661584157
368;1936,93210786675
371;1970,32664579662
372;1966,17636629006
375;1994,77439969562
376;2004,77439969562
377;2005,35767717494
378;2013,28841592006
379;2023,28841592006
386;2068,91942218806
387;2078,91942218806
388;2088,91942218806
390;2098,91942218806
391;2108,52390811947
393;2126,10565788337
394;2133,30803388323
395;2208,96850686156
396;2148,86392928996
397;2158,86392928996
398;2166,74138351558
401;2182,69045543394
403;2199,77320262236
404;2208,96850686156
411;2265,95231279204
412;2269,71488969943
413;2275,95231279204
414;2285,95231279204
415;2296,04698262336
417;2313,28831611367
418;2317,7683201188
419;2323,28831611367
422;2345,70053772606
424;2361,34251460527
425;2370,90985598007
426;2372,33519831026
429;2401,79422394092
431;2411,79422394092
432;2421,39444348836
434;2436,43187959356
440;2488,04978198724
442;2536,72124084446
446;2537,46882074797
448;2546,72124084446
449;2556,72124084446
451;3661,44106636229
452;2577,46882074797
453;2587,60902662999
454;2595,75916768551
457;2617,87585305387
461;2660,15580221446
462;2656,39200507231
463;2660,99245562426
464;2670,15580221446
465;2679,6564337635
467;2694,06996976229
468;2704,06996976229
469;2714,06996976229
471;2724,06996976229
475;2761,88386800533
476;2771,88386800533
477;2779,2222915826
478;2789,2222915826
480;2799,2222915826
481;2840,87057507725
482;2815,66559784151
483;2823,02447470557
485;2842,94598757718
486;2850,87057507725
487;2860,87057507725
494;2912,86459898313
496;2929,28068936036
497;2939,02005810723
498;3040,30602655735
501;2971,72944465838
502;2976,69364140249
503;2986,69364140249
504;2991,49158630055
505;3004,73899409497
506;3004,73899409497
509;3027,95363799214
510;3040,30602655735
511;3047,71284597418
512;3052,69681039144
514;3068,89973109624
515;3078,89973109624
516;3088,89973109624
517;3094,00470919822
518;3102,60882461485
520;3125,66784054666
521;3131,58051626975
522;3135,66784054666
524;3156,30149237972
526;3173,03858907298
527;3181,60509161434
528;3230,00237555195
531;3215,95644267101
535;3247,17606194007
536;3250,13159652207
538;3270,30987522976
541;3295,77941403969
542;3303,31755393384
545;3331,03156948775
546;3336,52773699959
549;3356,43558203316
550;3365,57568992165
551;3371,96230702779
552;3423,37974178096
553;3391,96230702779
555;3401,96230702779
556;3411,96230702779
557;3425,12166675729
559;3437,45448994925
560;3445,12166675729
561;3455,12166675729
562;3466,29251466233
564;3484,50932867529
565;3493,80476561081
569;3521,55641184636
570;3531,55641184636
572;3592,70431224751
573;3559,55452764971
574;3571,32235886178
576;3581,32235886178
578;3598,82143379996
579;3608,82143379996
580;3725,03815676736
582;3628,70853437058
585;3663,01648677055
588;3683,60392927237
589;3693,60392927237
590;3762,22649276466
591;3710,62317626791
592;3719,83810608655
593;3728,91426783776
594;3730,62317626791
595;3740,62317626791
597;3754,30676669911
598;3762,22649276466
602;3792,82677298202
603;3800,40089292486
604;3812,82677298202
605;3817,00565286096
606;3829,00027237166
609;3851,48490279619
610;3854,74111560998
612;3874,74111560998
616;3908,15382713245
618;3925,51963562679
619;3932,10927623455
620;3944,41705418256
622;3967,91208501816
623;4009,39278356489
624;3978,00156958527
626;3996,56324188991
628;4019,68314474726
629;4019,39278356489
630;4029,68314474726
631;4038,07916109296
633;4052,6299433913
634;4110,92401315197
635;4069,9680739569
638;4144,51359727855
639;4110,92401315197
640;4154,4161732357
641;4147,85943090061
642;4145,01200201325
643;4145,22348082361
645;4154,4161732357
646;4169,05263091629
649;4188,12787540457
650;4198,12787540457
651;4206,00546397303
652;5213,57187236542
654;4232,67613349411
656;4247,2597337772
660;4276,99195866681
661;4286,99195866681
662;4296,89875549836
663;4306,89875549836
666;4340,46913105669
667;4340,46913105669
668;4347,2529866257
673;4389,40810306945
674;4401,16858886231
675;4411,16858886231
676;4420,73099948117
679;4442,30883276468
680;4452,40981891146
681;4456,1805435686
683;4472,40981891146
684;4480,17573784887
685;4490,17573784887
688;4511,6537407277
689;4521,6537407277
690;4532,69438276914
692;4545,8609839233
693;4557,62357460184
696;4638,9838899044
697;4592,71839749745
700;4619,63894005284
701;4623,92536854346
703;4638,9838899044
704;4724,29248898033
705;4737,96832024711
708;4685,0339965788
709;4695,0339965788
710;4698,69458892053
711;4710,6671045728
712;4717,07764525869
713;4726,8093286157
714;4734,84271275526
715;4744,84271275526
716;4755,4553979204
717;4760,67137586489
718;4772,64497358546
719;4782,15493883884
723;4824,3800156531
724;4824,3800156531
725;4894,6529435018
726;4838,27208783854
728;4857,15644038048
729;4867,15644038048
730;4969,98422060051
731;4880,13950398675
732;4890,42584423141
733;4894,6529435018
734;4902,67068576318
736;4949,56248560499
738;4938,2581095088
739;4949,96743818045
740;4959,56248560499
741;4969,56248560499
744;5084,53393484704
746;5013,08702023872
747;5015,08585272477
748;5027,7289936724
749;5035,08585272477
750;5045,08585272477
751;5047,76801408773
752;5055,08585272477
753;5065,08585272477
755;5082,73468995386
756;5094,53393484704
757;5130,90775839056
758;5108,05561557728
759;5119,9395792816
760;5127,85940635152
761;5130,90775839056
762;5140,90775839056
763;5155,06271802453
769;5204,88522747266
770;5206,32628054754
771;5217,94301262486
772;5223,57951960447
773;5233,57951960447
775;5319,17804799983
776;5262,2204172462
778;5277,69372357891
781;5307,107274548
783;5317,107274548
784;5361,7093194024
785;5427,24220422016
786;5416,92235333606
787;5353,64653002879
793;5405,633227593
794;5415,633227593
795;5482,68487787144
796;5437,24220422016
798;5447,24220422016
799;5457,24220422016
801;5474,4953436696
802;5483,82868475879
803;5484,4953436696
804;5494,4953436696
805;5504,72684083103
806;5514,72684083103
808;5524,92788595911
811;5548,66200292753
812;5558,66200292753
816;5597,67489740785
817;5607,9541201387
818;5611,17381202735
821;5640,63153803761
823;5659,6703521437
824;5669,6703521437
825;5672,31854036292
826;5698,96199368908
827;5689,6703521437
828;5698,96199368908
829;5708,96199368908
830;5718,43479581316
831;5726,2796441137
834;5747,4785530118
836;5767,4785530118
837;5777,4785530118
839;5787,4785530118
841;5899,09476053946
842;5823,14199684903
843;5823,14199684903
844;5833,14199684903
845;5843,24283288356
846;5853,24283288356
847;5869,1007837978
852;5899,09476053946
853;5906,2080959158
855;5921,75692611596
856;5931,75692611596
857;5955,18147741496
858;5951,75692611596
859;5980,898744747
862;5980,898744747
863;6051,37198107633
864;5996,79539284626
867;6024,12222041875
869;6044,12222041875
870;6051,37198107633
871;6061,37198107633
872;6087,05209978561
873;6100,14421499014
874;6087,05209978561
875;6100,37929654136
876;6107,05209978561
877;6110,37929654136
879;6126,00761118715
880;6136,3578080389
881;6147,89405414037
882;6153,2544876547
884;6164,64150338498
885;6172,6423704431
886;6182,6423704431
887;6258,92560977466
889;6212,6423704431
890;6222,6423704431
893;6243,36960337181
